last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,twitter_id,facebook,youtube,youtube_id,mastodon,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Bishop,Rob,,,,Rob Bishop,1951-07-13,M,rep,UT,1,,Republican,https://robbishop.house.gov,123 Cannon House Office Building Washington DC 20515-4401,202-225-0453,,http://robbishop.house.gov/news/rss.aspx,,,,,,,B001250,01753,N00025292,,H2UT01094,1003621,400029,50544,Rob Bishop,,20357,Rob Bishop
Clay,Wm.,Lacy,Jr.,,Wm. Lacy Clay,1956-07-27,M,rep,MO,1,,Democrat,https://lacyclay.house.gov,2428 Rayburn House Office Building Washington DC 20515-2501,202-225-2406,,,,,,,,,C001049,01654,N00012460,,H0MO01066,88332,400074,8967,William Lacy Clay,,20147,Lacy Clay
Conaway,K.,Michael,,,K. Michael Conaway,1948-06-11,M,rep,TX,11,,Republican,https://conaway.house.gov,2469 Rayburn House Office Building Washington DC 20515-4311,202-225-3605,,,,,,,,,C001062,01805,N00026041,,"H4TX19136,H3TX19021",1004595,400655,49935,Mike Conaway,,20531,Mike Conaway
Davis,Susan,A.,,,Susan A. Davis,1944-04-13,F,rep,CA,53,,Democrat,https://susandavis.house.gov,1214 Longworth House Office Building Washington DC 20515-0553,202-225-2040,,,,,,,,,D000598,01641,N00009604,,H0CA49055,85595,400097,8168,,,20108,Susan Davis (politician)
Engel,Eliot,L.,,,Eliot L. Engel,1947-02-18,M,rep,NY,16,,Democrat,https://engel.house.gov,2426 Rayburn House Office Building Washington DC 20515-3216,202-225-2464,,,,,,,,,E000179,00344,N00001003,,H8NY19058,6109,400122,26972,Eliot Engel,,15603,Eliot Engel
Flores,Bill,,,,Bill Flores,1954-02-25,M,rep,TX,17,,Republican,https://flores.house.gov,2228 Rayburn House Office Building Washington DC 20515-4317,202-225-6105,,http://flores.house.gov/common/rss//index.cfm?rss=25,,,,,,,F000461,02065,N00031545,,H0TX17104,623540,412480,116906,,,21182,Bill Flores
Gardner,Cory,,,,Cory Gardner,1974-08-22,M,sen,CO,,2,Republican,https://www.gardner.senate.gov,354 Russell Senate Office Building Washington DC 20510,202-224-5941,https://www.gardner.senate.gov/contact-cory/email-cory,,,,,,,,G000562,01998,N00030780,S377,"H0CO04122,S4CO00395",623308,412406,30004,Cory Gardner,,21112,Cory Gardner
King,Peter,T.,,Pete,Peter T. King,1944-04-05,M,rep,NY,2,,Republican,https://peteking.house.gov,302 Cannon House Office Building Washington DC 20515-3202,202-225-7896,,http://peteking.house.gov/rss.xml,,,,,,,K000210,00635,N00001193,,H2NY03089,26487,400219,26968,Peter T. King,,29375,Peter King (American politician)
King,Steve,A.,,,Steve King,1949-05-28,M,rep,IA,4,,Republican,https://steveking.house.gov,2210 Rayburn House Office Building Washington DC 20515-1504,202-225-4426,,http://steveking.house.gov/index.php?format=feed&amp;type=rss,,,,,,,K000362,01724,N00025237,,H2IA05072,1003590,400220,10853,Steve King,,20325,Steve King
Lipinski,Daniel,William,,,Daniel Lipinski,1966-07-15,M,rep,IL,3,,Democrat,https://lipinski.house.gov,2346 Rayburn House Office Building Washington DC 20515-1303,202-225-5701,,http://www.lipinski.house.gov/common/rss//index.cfm?rss=25,,,,,,,L000563,01781,N00027239,,H4IL03077,1013046,400630,33692,Daniel Lipinski,,20508,Dan Lipinski
Loebsack,David,,,,David Loebsack,1952-12-23,M,rep,IA,2,,Democrat,https://loebsack.house.gov,1211 Longworth House Office Building Washington DC 20515-1502,202-225-6576,,http://loebsack.house.gov/news/rss.aspx,,,,,,,L000565,01846,N00027741,,H6IA02146,1022883,412209,68964,Dave Loebsack,,20720,Dave Loebsack
Lowey,Nita,M.,,,Nita M. Lowey,1937-07-05,F,rep,NY,17,,Democrat,https://lowey.house.gov,2365 Rayburn House Office Building Washington DC 20515-3217,202-225-6506,,http://www.house.gov/common/rss/?rss=18,,,,,,,L000480,00709,N00001024,,H8NY20056,6110,400246,26982,Nita Lowey,,15612,Nita Lowey
Marchant,Kenny,Ewell,,,Kenny Marchant,1951-02-23,M,rep,TX,24,,Republican,https://marchant.house.gov,2304 Rayburn House Office Building Washington DC 20515-4324,202-225-6605,,http://marchant.house.gov/news/rss.aspx,,,,,,,M001158,01806,N00026710,,H4TX24094,1013059,400656,5549,,,20532,Kenny Marchant
Olson,Pete,,,,Pete Olson,1962-12-09,M,rep,TX,22,,Republican,https://olson.house.gov,2133 Rayburn House Office Building Washington DC 20515-4322,202-225-5951,,feed://olson.house.gov/common/rss/?rss=82,,,,,,,O000168,01955,N00029285,,H8TX22107,1031361,412302,102008,Pete Olson,,20948,Pete Olson
Peterson,Collin,Clark,,,Collin C. Peterson,1944-06-29,M,rep,MN,7,,Democrat,https://collinpeterson.house.gov,2204 Rayburn House Office Building Washington DC 20515-2307,202-225-2165,,http://collinpeterson.house.gov/rss.xml,,,,,,,P000258,00910,N00004558,,H2MN07014,23978,400316,26926,Collin Peterson,,29127,Collin Peterson
Roby,Martha,,,,Martha Roby,1976-07-27,F,rep,AL,2,,Republican,https://roby.house.gov,504 Cannon House Office Building Washington DC 20515-0102,202-225-2901,,http://roby.house.gov/rss.xml,,,,,,,R000591,01986,N00030768,,H0AL02087,61712,412394,71604,Martha Roby,,21192,Martha Roby
Roe,David,P.,,Phil,David P. Roe,1945-07-21,M,rep,TN,1,,Republican,https://roe.house.gov,102 Cannon House Office Building Washington DC 20515-4201,202-225-6356,,,,,,,,,R000582,01954,N00028463,,H6TN01388,1031360,412310,65306,Phil Roe,,20947,Phil Roe (politician)
Sensenbrenner,F.,James,Jr.,,"F. James Sensenbrenner, Jr.",1943-06-14,M,rep,WI,5,,Republican,https://sensenbrenner.house.gov,2449 Rayburn House Office Building Washington DC 20515-4905,202-225-5101,,http://sensenbrenner.house.gov/news/rss.aspx,,,,,,,S000244,01041,N00004291,,H8WI09050,1507,400365,27142,Jim Sensenbrenner,,14657,Jim Sensenbrenner
Serrano,José,E.,,,José E. Serrano,1943-10-24,M,rep,NY,15,,Democrat,https://serrano.house.gov,2354 Rayburn House Office Building Washington DC 20515-3215,202-225-4361,,http://serrano.house.gov/rss.xml,,,,,,,S000248,01042,N00001813,,H0NY18065,14306,400366,26981,Jose Serrano,,29134,José E. Serrano
Shimkus,John,M.,,,John Shimkus,1958-02-21,M,rep,IL,15,,Republican,https://shimkus.house.gov,2217 Rayburn House Office Building Washington DC 20515-1315,202-225-5271,,http://shimkus.house.gov/rss.xml,,,,,,,S000364,01527,N00004961,,H2IL20042,30623,400373,246,John Shimkus,,29718,John Shimkus
Thornberry,Mac,M.,,,Mac Thornberry,1958-07-15,M,rep,TX,13,,Republican,https://thornberry.house.gov,2208 Rayburn House Office Building Washington DC 20515-4313,202-225-3706,,,,,,,,,T000238,01155,N00006052,,H4TX13014,36814,400404,21706,Mac Thornberry,,29572,Mac Thornberry
Tipton,Scott,R.,,,Scott R. Tipton,1956-11-09,M,rep,CO,3,,Republican,https://tipton.house.gov,218 Cannon House Office Building Washington DC 20515-0603,202-225-4761,,http://tipton.house.gov/rss.xml,,,,,,,T000470,01997,N00027509,,H6CO03139,60384,412405,65403,Scott Tipton,,21111,Scott Tipton
Visclosky,Peter,J.,,,Peter J. Visclosky,1949-08-13,M,rep,IN,1,,Democrat,https://visclosky.house.gov,2328 Rayburn House Office Building Washington DC 20515-1401,202-225-2461,,http://visclosky.house.gov/rss.xml,,,,,,,V000108,01188,N00003813,,H4IN01012,6785,400417,26851,Peter J. Visclosky,,15124,Pete Visclosky
Walden,Greg,P.,,,Greg Walden,1957-01-10,M,rep,OR,2,,Republican,https://walden.house.gov,2185 Rayburn House Office Building Washington DC 20515-3702,202-225-6730,,http://walden.house.gov/common/rss/?rss=100,,,,,,,W000791,01596,N00007690,,H6OR02116,57892,400419,2979,Greg Walden,,29932,Greg Walden
Woodall,Rob,,,,Rob Woodall,1970-02-11,M,rep,GA,7,,Republican,https://woodall.house.gov,1724 Longworth House Office Building Washington DC 20515-1007,202-225-4272,,http://woodall.house.gov/rss.xml,,,,,,,W000810,02008,N00032416,,H0GA07133,623342,412416,122251,,,21122,Rob Woodall
Yoho,Ted,S.,,,Ted S. Yoho,1955-04-13,M,rep,FL,3,,Republican,https://yoho.house.gov,1730 Longworth House Office Building Washington DC 20515-0903,202-225-5744,,http://yoho.house.gov/rss.xml,,,,,,,Y000065,02115,N00033220,,H2FL06109,63943,412525,137622,Ted Yoho,,21317,Ted Yoho
Collins,Doug,,,,Doug Collins,1966-08-16,M,rep,GA,9,,Republican,https://dougcollins.house.gov,1504 Longworth House Office Building Washington DC 20515-1009,202-225-9893,,http://dougcollins.house.gov/latest-rss/latest-rss/,,,,,,,C001093,02121,N00033518,,H2GA09150,79719,412531,67851,Doug Collins,,21323,Doug Collins (politician)
Gabbard,Tulsi,,,,Tulsi Gabbard,1981-04-12,F,rep,HI,2,,Democrat,https://gabbard.house.gov,1433 Longworth House Office Building Washington DC 20515-1102,202-225-4906,,http://gabbard.house.gov/rss.xml,,,,,,,G000571,02122,N00033281,,H2HI02508,1025291,412532,129306,Tulsi Gabbard,,21324,Tulsi Gabbard
Brooks,Susan,W.,,,Susan W. Brooks,1960-08-25,F,rep,IN,5,,Republican,https://susanwbrooks.house.gov,2211 Rayburn House Office Building Washington DC 20515-1405,202-225-2276,,http://susanwbrooks.house.gov/rss.xml,,,,,,,B001284,02129,N00033495,,H2IN05082,623720,412539,135988,Susan Brooks,,21331,Susan Brooks
Kennedy,Joseph,P.,III,,Joseph P. Kennedy III,1980-10-04,M,rep,MA,4,,Democrat,https://kennedy.house.gov,304 Cannon House Office Building Washington DC 20515-2104,202-225-5931,,http://kennedy.house.gov/rss.xml,,,,,,,K000379,02172,N00034044,,H2MA04073,79948,412543,141275,Joseph Kennedy III,,21335,Joe Kennedy III
Holding,George,,,,George Holding,1968-04-17,M,rep,NC,2,,Republican,https://holding.house.gov,1110 Longworth House Office Building Washington DC 20515-3302,202-225-3032,,http://holding.house.gov/rss.xml,,,,,,,H001065,02143,N00033399,,H2NC13110,623728,412553,136462,George E.B. Holding,,21349,George Holding
Heck,Denny,,,,Denny Heck,1952-07-29,M,rep,WA,10,,Democrat,https://dennyheck.house.gov,2452 Rayburn House Office Building Washington DC 20515-4710,202-225-9740,,http://dennyheck.house.gov/rss.xml,,,,,,,H001064,02170,N00031557,,H0WA03161,9269006,412584,126058,Denny Heck,,21369,Denny Heck
Byrne,Bradley,,,,Bradley Byrne,1955-02-16,M,rep,AL,1,,Republican,https://byrne.house.gov,119 Cannon House Office Building Washington DC 20515-0101,202-225-4931,,,,,,,,,B001289,02197,N00035380,,H4AL01123,73486,412601,27584,Bradley Byrne,,21376,Bradley Byrne
Abraham,Ralph,,,,Ralph Lee Abraham,1954-09-16,M,rep,LA,5,,Republican,https://abraham.house.gov,417 Cannon House Office Building Washington DC 20515-1805,202-225-8490,,,,,,,,,A000374,02244,N00036633,,H4LA05221,76236,412630,155414,Ralph Abraham,,21522,Ralph Abraham (politician)
Hurd,Will,,,,Will Hurd,1977-08-19,M,rep,TX,23,,Republican,https://hurd.house.gov,317 Cannon House Office Building Washington DC 20515-4323,202-225-4511,,,,,,,,,H001073,02269,N00031417,,H0TX23086,95176,412654,116911,Will Hurd,,21550,Will Hurd
Perdue,David,,,,David Perdue,1949-12-10,M,sen,GA,,2,Republican,https://www.perdue.senate.gov,455 Russell Senate Office Building Washington DC 20510,202-224-3521,https://www.perdue.senate.gov/connect/email,,,,,,,,P000612,02286,N00035516,S379,S4GA11285,75920,412666,151330,David Perdue,,41501,David Perdue
Walker,Mark,,,,Mark Walker,1969-05-20,M,rep,NC,6,,Republican,https://walker.house.gov,1725 Longworth House Office Building Washington DC 20515-3306,202-225-3065,,,,,,,,,W000819,02255,N00035311,,H4NC06052,76376,412670,146255,Mark Walker (North Carolina),,21543,Mark Walker (North Carolina politician)
Rooney,Francis,,,,Francis Rooney,1953-12-04,M,rep,FL,19,,Republican,https://francisrooney.house.gov,120 Cannon House Office Building Washington DC 20515-0919,202-225-2536,,,,,,,,,R000607,,N00040007,,H6FL19087,73021,412699,172678,Francis Rooney,,21742,Francis Rooney
Mitchell,Paul,,,,Paul Mitchell,1961-05-08,M,rep,MI,10,,Independent,https://mitchell.house.gov,211 Cannon House Office Building Washington DC 20515-2210,202-225-2106,,,,,,,,,M001201,,N00036274,,H4MI04118,103809,412710,152464,,,21737,Paul Mitchell (politician)
Gianforte,Greg,,,,Greg Gianforte,1961-04-17,M,rep,MT,0,,Republican,https://gianforte.house.gov,1222 Longworth House Office Building Washington DC 20515-2600,202-225-3211,,,,,,,,,G000584,,N00040733,,H8MT01182,104895,412736,168594,Greg Gianforte,,21751,Greg Gianforte
Jones,Doug,,,,Doug Jones,1954-05-04,M,sen,AL,,2,Democrat,https://www.jones.senate.gov,330 Hart Senate Office Building Washington DC 20510,202-224-4124,https://www.jones.senate.gov/content/contact-senator,,,,,,,,J000300,,N00024817,S393,S0AL00156,1024592,412741,176464,Doug Jones (Alabama),,41705,Doug Jones (politician)
Cox,TJ,,,,TJ Cox,1963-07-18,M,rep,CA,21,,Democrat,https://cox.house.gov,1728 Longworth House Office Building Washington DC 20515-0521,202-225-4695,,,,,,,,,C001124,,N00028122,,H8CA10167,,412755,57197,TJ Cox,,21909,TJ Cox
Rouda,Harley,,,,Harley Rouda,1961-12-10,M,rep,CA,48,,Democrat,https://rouda.house.gov,2300 Rayburn House Office Building Washington DC 20515-0548,202-225-2415,,,,,,,,,R000616,,N00040666,,H8CA48035,,412759,179404,Harley Rouda,,21960,Harley Rouda
Spano,Ross,,,,Ross Spano,1966-07-16,M,rep,FL,15,,Republican,https://spano.house.gov,224 Cannon House Office Building Washington DC 20515-0915,202-225-1252,,,,,,,,,S001210,,N00043319,,H8FL15230,,412765,142164,Ross Spano,,21967,Ross Spano
Mucarsel-Powell,Debbie,,,,Debbie Mucarsel-Powell,1971-01-18,F,rep,FL,26,,Democrat,https://mucarsel-powell.house.gov,114 Cannon House Office Building Washington DC 20515-0926,202-225-2778,,,,,,,,,M001207,,N00041561,,H8FL26039,,412767,173449,Debbie Mucarsel-Powell,,21947,Debbie Mucarsel-Powell
Shalala,Donna,E.,,,Donna E. Shalala,1941-02-14,F,rep,FL,27,,Democrat,https://shalala.house.gov,1320 Longworth House Office Building Washington DC 20515-0927,202-225-3931,,,,,,,,,S001206,,N00042811,,H8FL27193,,412768,182301,Donna Shalala,,21963,Donna Shalala
Finkenauer,Abby,,,,Abby Finkenauer,1988-12-27,F,rep,IA,1,,Democrat,https://finkenauer.house.gov,124 Cannon House Office Building Washington DC 20515-1501,202-225-2911,,,,,,,,,F000467,,N00040888,,H8IA01094,,412771,151127,Abby Finkenauer,,21918,Abby Finkenauer
Watkins,Steven,C.,,,Steve Watkins,1976-09-18,M,rep,KS,2,,Republican,https://watkins.house.gov,1205 Longworth House Office Building Washington DC 20515-1602,202-225-6601,,,,,,,,,W000824,,N00042126,,H8KS02199,,412779,181200,Steve Watkins,,21982,Steve Watkins
Torres Small,Xochitl,,,,Xochitl Torres Small,1984-11-15,F,rep,NM,2,,Democrat,https://torressmall.house.gov,430 Cannon House Office Building Washington DC 20515-3102,202-225-2365,,,,,,,,,T000484,,N00042467,,H8NM02248,,412801,177978,Xochitl Torres Small,,21976,Xochitl Torres Small
Rose,Max,,,,Max Rose,1986-11-28,M,rep,NY,11,,Democrat,https://maxrose.house.gov,1529 Longworth House Office Building Washington DC 20515-3211,202-225-3371,,,,,,,,,R000613,,N00041588,,H8NY11113,,412803,180409,Max Rose,,21958,Max Rose
Brindisi,Anthony,,,,Anthony Brindisi,1978-11-22,M,rep,NY,22,,Democrat,https://brindisi.house.gov,329 Cannon House Office Building Washington DC 20515-3222,202-225-3665,,,,,,,,,B001308,,N00041385,,H8NY22151,,412806,135258,Anthony Brindisi,,21904,Anthony Brindisi
Horn,Kendra,S.,,,Kendra S. Horn,1976-06-09,F,rep,OK,5,,Democrat,https://horn.house.gov,415 Cannon House Office Building Washington DC 20515-3605,202-225-2132,,,,,,,,,H001083,,N00041394,,H8OK05109,,412808,180018,Kendra Horn,,21933,Kendra Horn
Cunningham,Joe,,,,Joe Cunningham,1982-05-26,M,rep,SC,1,,Democrat,https://cunningham.house.gov,423 Cannon House Office Building Washington DC 20515-4001,202-225-3176,,,,,,,,,C001122,,N00041400,,H8SC01116,,412814,179601,Joe Cunningham,,21913,Joe Cunningham (American politician)
McAdams,Ben,,,,Ben McAdams,1974-12-05,M,rep,UT,4,,Democrat,https://mcadams.house.gov,130 Cannon House Office Building Washington DC 20515-4404,202-225-3011,,,,,,,,,M001209,,N00042013,,H8UT04053,,412829,117512,Ben McAdams,,21943,Ben McAdams
Riggleman,Denver,,,,Denver Riggleman,1970-03-17,M,rep,VA,5,,Republican,https://riggleman.house.gov,1022 Longworth House Office Building Washington DC 20515-4605,202-225-4711,,,,,,,,,R000611,,N00043541,,H8VA05171,,412831,181445,Denver Riggleman,,21957,Denver Riggleman
Hall,Kwanza,,,,Kwanza Hall,1971-05-01,M,rep,GA,5,,Democrat,https://hall.house.gov/,300 Cannon House Office Building Washington DC 20515-1005,202-225-3801,https://hall.house.gov/contact,,,,,,,,H001092,,,,H0GA05327,,456795,,Kwanza Hall,,,Kwanza Hall
Richmond,Cedric,L.,,,Cedric L. Richmond,1973-09-13,M,rep,LA,2,,Democrat,https://richmond.house.gov,506 Cannon House Office Building Washington DC 20515-1802,202-225-6636,,http://richmond.house.gov/rss.xml,,,,,,,R000588,02023,N00030184,,H8LA02054,62391,412432,35384,Cedric Richmond,,21137,Cedric Richmond
Harris,Kamala,,,,Kamala D. Harris,1964-10-20,F,sen,CA,,3,Democrat,https://www.harris.senate.gov,112 Hart Senate Office Building Washington DC 20510,202-224-3553,https://www.harris.senate.gov/contact,,,,,,,,H001075,,N00036915,S387,S6CA00584,1018696,412678,120012,Kamala Harris,,41701,Kamala Harris
Loeffler,Kelly,,,,Kelly Loeffler,1970-11-27,F,sen,GA,,3,Republican,https://www.loeffler.senate.gov,131 Russell Senate Office Building Washington DC 20510,202-224-3643,https://www.loeffler.senate.gov/connect/email-kelly,,,,,,,,L000594,,N00046125,S405,S0GA00526,,456790,188718,Kelly Loeffler,,,Kelly Loeffler
Wright,Ron,,,,Ron Wright,1953-04-08,M,rep,TX,6,,Republican,https://wright.house.gov,1725 Longworth House Office Building Washington DC 20515-4306,202-225-2002,,,,,,,,,W000827,,N00042240,,H8TX06233,,412823,78666,Ronald Wright,,21984,Ron Wright (politician)
Fudge,Marcia,L.,,,Marcia L. Fudge,1952-10-29,F,rep,OH,11,,Democrat,https://fudge.house.gov,2344 Rayburn House Office Building Washington DC 20515-3511,202-225-7032,,http://fudge.house.gov/common/rss//index.cfm?rss=25,,,,,,,F000455,01895,N00030490,,H8OH11141,1030928,412327,110640,Marcia L. Fudge,,20941,Marcia Fudge
Haaland,Debra,A.,,,Debra A. Haaland,1960-12-02,F,rep,NM,1,,Democrat,https://haaland.house.gov,1421 Longworth House Office Building Washington DC 20515-3101,202-225-6316,,,,,,,,,H001080,,N00040933,,H8NM01331,,412800,149368,Debra Haaland,,21928,Deb Haaland
Hastings,Alcee,L.,,,Alcee L. Hastings,1936-09-05,M,rep,FL,20,,Democrat,https://alceehastings.house.gov,2365 Rayburn House Office Building Washington DC 20515-0920,202-225-1313,,http://www.alceehastings.house.gov/news/rss.aspx,,,,,,,H000324,00511,N00002884,,H2FL23021,1858,400170,26798,Alcee L. Hastings,,29337,Alcee Hastings
Stivers,Steve,,,,Steve Stivers,1965-03-24,M,rep,OH,15,,Republican,https://stivers.house.gov,2234 Rayburn House Office Building Washington DC 20515-3515,202-225-2015,,http://stivers.house.gov/news/rss.aspx,,,,,,,S001187,02047,N00029574,,H8OH15076,62320,412461,45333,Steve Stivers,,21163,Steve Stivers
Nunes,Devin,G.,,,Devin Nunes,1973-10-01,M,rep,CA,22,,Republican,https://nunes.house.gov,1013 Longworth House Office Building Washington DC 20515-0522,202-225-2523,,http://nunes.house.gov/news/rss.aspx,,,,,,,N000181,01710,N00007248,,H8CA20059,1003553,400297,16725,Devin Nunes,,20307,Devin Nunes
Hagedorn,Jim,,,,Jim Hagedorn,1962-08-04,M,rep,MN,1,,Republican,https://hagedorn.house.gov,1433 Longworth House Office Building Washington DC 20515-2301,202-225-2472,,,,,,,,,H001088,,N00031390,,H0MN01045,,412788,146027,Jim Hagedorn,,21929,Jim Hagedorn
Young,Don,E.,,,Don Young,1933-06-09,M,rep,AK,0,,Republican,https://donyoung.house.gov,2314 Rayburn House Office Building Washington DC 20515-0200,202-225-5765,,http://donyoung.house.gov/news/rss.aspx,,,,,,,Y000033,01256,N00007999,,H6AK00045,1897,400440,26717,Don Young (Alaska),,14066,Don Young
Fortenberry,Jeff,Lane,,,Jeff Fortenberry,1960-12-27,M,rep,NE,1,,Republican,https://fortenberry.house.gov,1514 Longworth House Office Building Washington DC 20515-2701,202-225-4806,,http://fortenberry.house.gov/index.php?format=feed&amp;type=rss,,,,,,,F000449,01793,N00026631,,H4NE01064,1013049,400640,41929,Jeff Fortenberry,,20518,Jeff Fortenberry
Vela,Filemon,,,,Filemon Vela,1963-02-13,M,rep,TX,34,,Democrat,https://vela.house.gov,307 Cannon House Office Building Washington DC 20515-4334,202-225-9901,,http://vela.house.gov/rss.xml,,,,,,,V000132,02167,N00034349,,H2TX27190,95434,412580,137719,Filemon Vela,,21366,Filemon Vela Jr.
Reed,Tom,W.,,,Tom Reed,1971-11-18,M,rep,NY,23,,Republican,https://reed.house.gov,1203 Longworth House Office Building Washington DC 20515-3223,202-225-3161,,http://reed.house.gov/rss.xml,,,,,,,R000585,01982,N00030949,,H0NY29054,623468,412393,127046,Tom Reed (New York),,21101,Tom Reed (politician)
